Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/83          lua_settop [267]
-----------------------------------------------
                                   1             handle_script <cycle 1> [165]
[460]    0.0    0.00    0.00       1         luaL_loadfilex <cycle 1> [460]
                0.00    0.00       1/8           lua_gettop [367]
                0.00    0.00       1/1           skipcomment [476]
                0.00    0.00       1/13          lua_tolstring [345]
                0.00    0.00       1/63          f_call [275]
                0.00    0.00       1/17          lua_rotate [326]
                0.00    0.00       1/83          lua_settop [267]
                                   1             lua_pushfstring <cycle 1> [418]
                                   1             lua_load <cycle 1> [466]
-----------------------------------------------
                0.00    0.00       1/1           lua_len [465]
[461]    0.0    0.00    0.00       1         luaV_objlen [461]
                0.00    0.00       1/1           luaH_getn [457]
-----------------------------------------------
                0.00    0.00       1/1           lua_load <cycle 1> [466]
[462]    0.0    0.00    0.00       1         luaZ_init [462]
-----------------------------------------------
                0.00    0.00       1/1           luaL_newstate [6]
[463]    0.0    0.00    0.00       1         lua_atpanic [463]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[464]    0.0    0.00    0.00       1         lua_close [464]
-----------------------------------------------
                0.00    0.00       1/1           luaL_len [459]
[465]    0.0    0.00    0.00       1         lua_len [465]
                0.00    0.00       1/370         index2value [250]
                0.00    0.00       1/1           luaV_objlen [461]
-----------------------------------------------
                                   1             luaL_loadfilex <cycle 1> [460]
[466]    0.0    0.00    0.00       1         lua_load <cycle 1> [466]
                0.00    0.00       1/1           luaZ_init [462]
                0.00    0.00       1/15          luaH_getint [332]
                0.00    0.00       1/13          getGlobalTable [343]
                                   1             luaD_protectedparser <cycle 1> [153]
-----------------------------------------------
                0.00    0.00       1/1           runargs [472]
[467]    0.0    0.00    0.00       1         lua_warning [467]
-----------------------------------------------
                0.00    0.00       1/1           singlevaraux [130]
[468]    0.0    0.00    0.00       1         markupval [468]
-----------------------------------------------
                0.00    0.00       1/1           luaC_freeallobjects [5]
[469]    0.0    0.00    0.00       1         minor2inc [469]
                0.00    0.00       1/555560      luaO_applyparam [232]
                0.00    0.00       1/1           entersweep [450]
-----------------------------------------------
                0.00    0.00       1/1           lua_newstate [7]
[470]    0.0    0.00    0.00       1         preinit_thread [470]
-----------------------------------------------
                0.00    0.00       1/1           luaK_nil [458]
[471]    0.0    0.00    0.00       1         removevalues [471]
-----------------------------------------------
                0.00    0.00       1/1           pmain <cycle 1> [174]
[472]    0.0    0.00    0.00       1         runargs [472]
                0.00    0.00       1/1           warnfon [479]
                0.00    0.00       1/1           luaE_warning [456]
                0.00    0.00       1/1           lua_warning [467]
-----------------------------------------------
                0.00    0.00       1/1           setrandfunc [173]
[473]    0.0    0.00    0.00       1         setseed [473]
                0.00    0.00      16/16          nextrand [329]
                0.00    0.00       1/5           lua_pushinteger [388]
-----------------------------------------------
                0.00    0.00       1/1           luaC_runtilstate [428]
[474]    0.0    0.00    0.00       1         singlestep [474]
                0.00    0.00       1/277781      markbeingfnz [237]
                0.00    0.00       1/28          dothecall [304]
-----------------------------------------------
                0.00    0.00       1/1           skipcomment [476]
